like_count,COMMENTS,RATING,URATING,comment_count,created_time,bad_word_count
308,i almost jumped of my building thinking that you posted the fucking trailer bruh,3,3,19,1,
187,king robert would make a great umpire seven hells throw the bloody ball before i piss myself,3,3,20,1,
0,not even combining one of the most entertaining shows on tv can make me watch a full and slow season of baseball how do these two go together baseballs not brutal in the slightest sense of the word,3,3,1,1,
88,the season is long and full of terrors,2,3,5,1,
52,i watch this kind of shit to get away from sports ya dip shit,3,3,14,0,
29,i get chills listening to this music i cant believe we have to wait until 2019 for the last season of game of thrones,3,3,8,0,
13,spoiler during the seventh inning stretch they play rains of castamere and you get hit in the back of the head with a bat,3,3,1,0,
10,last year syndergaard played in a episode this year tormund giantsbane should play a game against the giants obviously as a stand in for justin turner,3,3,3,1,
4,mlb not paying minor league players who have a family more than minimum  wage lets talk about that game of cons,3,3,6,1,
1,idgaf about baseball im more curious as to the last season of got oh wait its not coming until next year,3,3,1,0,
20,dont do that it ruins it game of thrones you got me all excited i thought you had something to show us for season 8,3,3,5,1,
3,awesome went to the got night that the orioles had last year my friends & i had a blast highlight for me was having my photo taken on the iron throne loved the gotos shirt i got but hoping for a bobblehead this time but better believe ill be there for round 2,3,3,2,1,
2,who is playing with white walkers  if someone catches a home run ball can he or she ride a dragon lmao,3,3,1,1,
0,radha swami ji,3,3,0,0,
1,wish i could get part of roadies,2,3,1,1,
2,all chutya roadies ko congratulations  chutya kis leya q ke sharan ko nai leya jo deserve kar ta tha,3,2,0,0,
1,roadies winner jhak maarte hain aur show pe aake apni watt lagate hain super bakwaas,3,3,0,0,
1, all roadies ko congratulationsl,3,3,0,0,
0,this guy nikav got selected in roadies because he was working in viacom 18 and on coming saturday i will be coming live on facebook exposing nikav with proof,3,3,0,0,
1,congratulation all selected roadies,3,3,0,0,
1,congatulatolions for to journy,3,3,0,0,
1,congratulations,3,3,0,0,
0,i had not select but i will try next time,3,3,0,1,
0,congratulations roadies,3,3,0,0,
0,o bhai reeeee,3,3,0,0,
0,sharan ko nahi liya show ko aur neeche karavaaya,3,3,0,0,
0,love u rodies,3,3,0,1,
0,hiiiiiiiiii,3,3,0,1,
1,oye jyada bakwaas na kariyo,3,2,0,1,
0,my already frvrt one this season she is unbelievable,3,3,0,1,
1,nic girl but sharn ko nahi liya they all scripted,3,3,0,0,
1,she really deserve,3,3,0,0,
1,she is awsm,3,3,0,0,
0,respect,3,3,0,1,
0,wow,3,3,0,0,
0,love u,3,3,0,0,
0,dolly deserve to be here,3,3,0,0,
2,sayyed zadi priyank k bad mera fav on roadies ,3,3,4,0,
0,soo  cute,3,3,0,0,
0,i m proud of you northeast  boy vivekbora allthebest man,3,3,0,0,
0,ache paise mile hai isse bengali v sikh li ipl ke liye,3,3,0,0,
0,ab reached india or not,3,3,0,1,
0,i like kolkata knight riders,3,3,0,1,
0,bindass bijon ab positive,3,3,0,0,
0,2016 n 2017 watching other teams position,3,3,0,1,
0,2016 2017 match fixing,3,3,0,1,
0,anmol trehan this mean s,3,3,0,0,
0,this boy hav more international lovers fans  i like it also i hope one day i see you in newzealand to talk with you and take a lovely silfie,3,3,0,0,
2,a1 bowler h rashid khan,3,3,0,0,
0,i like this,3,3,0,0,
0,rashid khan is best,3,3,0,0,
0,i m waiting for bakricod terrorist,2,2,0,0,
0,hahaha,3,3,0,0,
0,he is the best,3,3,0,0,
0,yes lik,3,3,0,0,
0,hi,3,3,0,0,
0,shakib 40232,3,3,0,0,
0,best fielder,3,3,0,0,
0,the best fielder,3,3,0,0,
0,bravo champrash,3,3,0,0,
0,good luck srh,3,3,0,0,
0,no one care about bangladesh players lolz,3,2,1,0,
2,where is crowd,3,3,3,0,
0,another day another flop crowd in ipl 🇮🇳🇮🇳 half of the stadium is empty,3,2,5,0,
0,surprising land with full of terrorists but no medal in shooting pakistan sorry terroristan,2,1,0,0,
7,from banglasesh,3,3,0,0,
0,what is sarcasm answer pakistan is a free country thats sarcasm pakistan do not support terrorism thats sarcasm  psl isa league thats sarcasm and not to forget pakistane hav only one father thats sarcasm,2,2,0,0,
1,he forget beggardeshi player who remember,2,3,0,0,
1,srh win,3,3,0,0,
0,dear   ipl indian premier league  close pσωєяєd  by king toptk  king bot team,3,3,0,0,
0,imagine if he told names of all other 3 but just forgot the 4th person which is himself,3,2,0,0,
1,supporting rr today,3,3,0,0,
0,srh win,3,3,0,0,
0,good luck 4 rashid khan,3,3,0,0,
0,srh orange army will win sure,3,3,0,0,
0,plz link me,3,3,0,0,
0,rr have edge,3,3,0,0,
0,i am very disaapointed that delhi lost delhi has always been an average team,3,3,0,0,
0,good luck and have been working with a few weeks back to,3,3,0,0,
0,u people not get chance in rcb im feeling bad,3,3,0,0,
0,a big shut up on those people who say kkr is nothing in this season kkr hai tayar,3,3,0,1,
0,2 mints silence for those who told abd cant play again kuldeep and also chahal will be apart,3,3,0,1,
0,two min silence for the namde batch,3,3,0,1,
11,cheers to kkr but we all were expecting subman gill nagarkoti n tom curran in place of rinku vinay kumar n johnson,3,3,0,1,
1,ek trh psl jaha kutte bhi nai thukte haiaur dusri trh ipl jaha pure world ke best players india khelne aye haiburn pakistan,2,2,5,1,
3,100 strick rate ke nise bating korega,3,3,0,0,
1,kohli ne yeh match fix kiya hai,2,2,0,0,
3,sai nikhil bro i promised i will tag you in the best of the best,3,3,1,0,
0,yeah its an all women with prostrates edition,1,1,0,1,
0,ill take to pairs of glasss please in case one pair falls off,3,3,0,0,
0,he now has a pussy,2,2,0,1,
0,you can tell thats a fake fingers and nails very photo shopped photo shop fail!,3,3,1,1,
0,yeah you get it free purchase of 50,3,3,5,1,
1,your stuffs way to expensive especially the price for shipping,3,3,1,0,
0,ugh i wish i knew what shades to get im not a make up girl and wont purchase anything unless i know i like it cant decide w what to start w,3,3,1,0,
8,you still have 3 lives well done,3,3,2,1,
4,ladies and gentlemen were crashing and burning living and learning we are trying to do the write thing trying sighing soaring to a new highing were trying to prop up our position trying to improve our condition you see were trying to make it in this crazy world place become a positive player in the race gotta get your boots on and lace make a impression make a stand for what you believe be a busy bee dreamer and conceive peace have anger cease please and thank you,3,3,0,0,
0,wtf did i just watched it hurt my eyes and especially ears damn the sounds,3,3,1,0,
2,you are so hot,3,3,2,0,
0,kabhi bhi mere saath lasbian sex karna chaho to mujhe bulalena i am always ready to fuck with u,1,1,0,0,
0,sex at silent place how much rockin thought,2,1,0,0,
3,hi mia i am kamesh my age 22 i like your hot boobs plz i want it,1,1,0,1,
0,ooh your very sexy your boobs very big,1,1,0,1,
0,i love your nice big boobs 34dd and you so beautiful,1,1,0,0,
0,fk u day and night miss khalifa,1,1,0,1,
0,congrats,3,3,0,0,
0,it still hurts,3,3,0,0,
0,from waving hands to nothing haha k,3,3,0,0,
0,nidhi tayal i need to talk to you,3,3,0,0,
0,emily dutta cliche but whatever especially the teaching me part xd,3,3,3,0,
0,rahul pise hrushikesh patil thanks for making these years great for me you will be missed hope to see you soon,3,3,3,0,
0,so lucky to find u ppl in professional lyf didnt expect seriously shilpa sangita usha,3,3,3,0,
0,ankur pandey this is what i failed to learn last year nd kno now late though.,3,3,4,0,
0,swati bhargava i finally found u in my lifetime,3,3,1,0,
0,ajit singh keep them lucky you since you have them,3,3,1,1,
1,even those photos hurts a bit when people in them changes,3,3,0,0,
2,ushoshi majumdar this is such a nice thought,3,3,1,0,
1,wouldve bought you your favourite waffles midnight and learn your piano keyboards fav tune for you,3,3,1,0,
0,sir i found a common bug of fb pls consider about that and pls provide me the certain suggetions for submit this info to correct place authority of facebook,3,3,0,1,
0,how can i login with my id fb workplace,3,3,1,0,
0,airasia is a horrible company to use as a model. communication is horrible rude staff a company who only cares about profit and not abot customers,3,3,0,1,
0,nowadays we need to learn from some cheapo budget cost cutting company well done world,3,3,0,1,
1,connecting people and translating languages is great,3,3,0,1,
3,please i need a private message assistant i want steps to hide the show so no one can contact me because i have tried but it is a failure thanks all,3,3,0,1,
1,wondering how you join this place somebody please inbox i an access code please thanks in advance,3,3,0,0,
0,this is nice platform to communicate different people of different country,3,3,0,1,
0,good evening,3,3,0,0,
1,congratulations facebook,3,3,1,0,
0,i need to know the name of the speakers in this broadcast and where to contact them,3,3,0,1,
0,superb from vicki huff eckert from pwc! great partner for workplace by facebook,3,3,0,0,
2,thank for sharing,3,3,0,0,
0,why is facebook discriminating against the lower classes and spiritual people,3,3,0,1,
3,theyre alright this lot might go and see them,3,3,0,1,
0,a little bit of wee just came out,3,3,0,1,
0,jason has upgraded his tracksuit bottoms,3,3,0,1,
2,why are only 98 people watching this,3,3,0,1,
2,forced to engage in flirtatious conversation,3,3,0,1,
1,stuning and mindblowing the greatest live from far,3,3,0,0,
2,suzanne these are always so interesting to watch,3,3,1,0,
1,promising the people riches from the government in exchange for power. hmm where have i heard that before,3,3,0,0,
0,fantastic video summed up half of my sophomore year of world history in high school into a neat little 5min video great art direction and fun characters! bravo,3,3,0,0,
1,thanks teded the videos are interesting ways to learn,3,3,0,0,
0,i will never get tired of watching your videos,3,3,0,0,
0,love these history videos keep them coming,3,3,0,0,
0,everybody has a potential energy but he needs a healthy environment to be creative and innovative,3,3,0,0,
0,that attitude might not work in skydiving,3,3,0,0,
0,as often is the case a simplistic message of empowerment is very appealing delivered by an attractive speaker,3,3,0,0,
11,happy birthday and god bless you,3,3,0,0,
12,all song awesome by natural beauty maine kaha fulo se superb song &this song spls dedicated baho me chale a hamse sanam,3,3,0,0,
2,happy birthday and god bless you,3,3,1,0,
0,all song awesome by natural beauty maine kaha fulo se superb song &this song spls dedicated baho me chale a hamse sanam vikash govind singh hes shy this suitable song,3,3,0,0,
0,congratulations byju sir you were and always will be an inspiration for your students i can still recall your cat classes in manipal after 5 years,3,3,0,0,
0,congrats,3,3,0,0,
0,nice pic,3,3,0,0,
0,its not a just business its about our childrens future so thank you nd congrats all the best,3,3,0,0,
1,proud to be an byjus student,3,3,0,0,
1,proud to have such a fabulous and tremendous byjus visual learning platform in india,3,3,0,0,
1,absolute delight to hear srk speak on various forums and varied subjects with elegant ease audience love to hear his mind aloud and feel so good about it keep it up srk you are truly a marketing genius,3,3,0,0,
4,is a good message and is attractive to kids as srk id conveying the message,3,3,0,0,
1,visually anything is attractive and when you have srk who can articulate it in such a matter of fact and charming manner byju sure has a winner on their hands,3,3,1,1,
9,this is really very nyce app my kids are using it,3,3,0,0,
0,if srk speaks about i will look like madhuri dixit jokes apart their class room training was a real winner and my son was part of it,3,3,0,0,
6,its a better for the children who are under educataion,3,3,0,0,
1,audiovisual medium is a nice way to interact very easily playfully to teach without any stress on mind parents should be well aware of it,3,3,0,0,
2,anisha raina this is what i was telling you about,3,3,1,1,
0,best mag to children,3,3,0,0,
0,kartik charuvila you were asking a question hope you get your answer now,3,3,0,0,
0,saumya sahni okay byju is really big,3,3,0,0,
1,im too already love this apps,3,3,0,0,
1,my king rules the world,3,3,1,1,
1,mayb v didnt learn dis wy bt i wud recmnd it 2 my children evn evry children,3,3,1,1,
0,megha really,3,3,1,1,
0,wow fantastic,3,3,0,0,
1,happy children day and congratulations,3,3,0,0,
1,super,3,3,1,1,
0,im too already love this app,3,3,1,1,
2,wow thanks,3,3,0,0,
1,byju please do something for the students in the remote villages where internet facility had reached in some subsidized rates you know some teachers in rural areas are not having even basic knowledge of subjects as we have seen in national tv reports this could indeed be a revolution for those poor students can think of tying up with some multinational companies to chalk out the idea keep up the good work,3,3,0,0,
0,we offer incredible brand clothes and cosmetics products at shamasing prices check us out,3,3,0,0,
2,any opportunity for coordinator,3,3,1,1,
78,always love everything about,3,3,0,0,
0,sole of fashion world,3,3,0,0,
1,i think anything about wholesale is fab,3,3,1,1,
0,rules are made for women by men is a very strong statement but yes isn't it changing but i do applaud women who challenge the weave of society and cultures,3,3,0,0,
1,keep speaking your truth dear pankaja though i have met you only a few times i continue to be inspired by your vision and strength you are a rockstar,3,3,0,0,
0,beautiful and inspiring words proud of you di,3,3,1,1,
1,this is a great interview series amazing women with very inspiring views love it,3,3,0,0,
1,enjoy the shopping,3,3,0,0,
0,shahid,3,3,1,1,
0,http takeastep wooplr com,3,3,0,0,
0,bjp com,3,3,1,1,
0,i love future group,3,3,0,0,
0,can i join your group,3,3,0,0,
0,big hmm c,3,3,0,0,
0,when will it start,3,3,0,0,
0,sakshi gupta go for it,3,3,0,0,
0,anjali jha go baby go,3,3,0,0,
0,fbb keeps the worst collections may b dats y tollywood is nt developing,3,3,0,0,
0,price please,3,3,0,0,
0,onwer bilal satti catch me if you can latest fashion,3,3,1,1,
9,how many colours in this plz,3,3,1,1,
0,i want this,3,3,0,0,
0,lovely chlostes,3,3,0,0,
0,farzana sayyed arzoo navid pathan hahahahhahaha,3,3,0,0,
0,bakhtawar rajput it should be ur diet,3,3,1,1,
0,boobs,3,2,0,0,
0,you r so sexsi,3,2,0,0,
1,i went to phawk,3,2,0,0,
0,can i sleep next 2 u gal,2,2,0,0,
0,nyc ass gal mmmmm god bless,2,2,0,0,
0,"the only one way, that is the best way to have it",3,3,1,1,
0,ure loking nice,3,3,0,0,
0,jai hind jai bharat jai modi ji jai yogi ji,3,3,0,0,
1,jamaal hai issme suryavansham ka hira thakur bhi hai,3,3,0,0,
0,iske sath sath population control law bill loksabha m laye bjp admin plz reply,3,3,0,0,
0,he is good enough in oration like a perfect salesman.we experienced in our andhra pradesh issues.no surprise just beginning of the end.,3,3,0,0,
0,ha pappu se achha to modi hi hai,3,3,0,0,
0,abhi tak 70 saalon me congress ne desh ko loota hai,3,3,0,0,
1,jai hind,3,3,0,0,
0,slave mentality has not left indians prefer to be kicked by congress ka rani,3,3,0,0,
0,namo namo,3,3,0,0,
0,the facts are more laughable than kapils comedy.,3,3,0,0,
0,congratulations to everyone associated with the make in india revolution,3,3,1,1,
0,feeling proud,3,3,0,0,
0,good joke,3,3,1,1,
1,vicky heartfield omg the accuracy of this though,3,3,0,0,
0,sumbal iska to bio dekh k hi bus hogai thi,3,3,1,1,
0,shahzaib sarosh youll remain single af,3,3,1,1,
0,azka grammar mistakes suck,3,3,1,1,
0,landon hahahahahhahaha how i find those,3,3,0,0,
0,that explains why he never talks about me,3,3,0,0,
0,megan this is totally gonna happen to me,3,3,0,0,
0,i just think i found him now he wont even say hi,3,3,0,0,
1,shiv too real oof ouch,3,3,0,0,
0,kassie komeotis fucking a lol,3,3,0,0,
0,darnell bourassa theres me,3,3,0,0,
0,henal bhatt the embarrassment,3,3,0,0,
0,md safwan safa ex but you get the idea,3,3,0,0,
0,akash ill eat my rice and cheese from your salad too couple goals,3,3,0,0,
0,me if i had a bf,3,3,0,0,
0,theres no such thing as love once again in left alone tired of being lied to good luck to all those who are in love happy for you all,3,3,1,1,
0,newtons third law applicable here also,3,3,1,1,
0,so true,3,3,1,1,
0,the best love is the kind that awakens the soul that brings peace to our minds that’s what i hope to give you forever,3,3,0,0,
0,bryan dantoni what started as a tinder hook up ended up being the most incredible relationship ive ever been in,3,3,1,1,
1,i look at you and see the rest of my life in front of my eyes,3,3,0,0,
0,maybe because thats the first we develop each other,3,3,1,1,
0,carl smithwilkinson loved it when we started talking,3,3,1,1,
0,ashmita giri do u remember,3,3,1,1,
0,all everything that i understand i only understand because i love,3,3,0,0,
0,its a very dangerous state you are inclined to recklessness and kind of tune out the rest of your life,3,3,0,0,
0,always with you scotty,3,3,1,1,
0,fantastic,3,3,1,1,
0,the best and most beautiful things in this world cannot be seen or even heard but must be felt with the heart,3,3,0,0,
0,kusha nailed it completely,3,3,0,0,
0,extrembly irritating n so much pain in the head whenever u accidently see these post while scrolling down try to be creative atleast,3,3,0,0,
0,wtf did i just watched it hurt my eyes and especially ears damn the sounds,3,3,0,0,
3,hate being a troll you guys have major cred why are you ruining it with such videos if you dont have content take a break please,3,3,0,0,
1,ghosh kisi ko gussa bhi araha ho na yeah video dikha do bhai hassi apne ap ajegi badi sexo video hai,3,3,0,0,
0,sadly everyone is enjoying his downfall and if god forbid he takes the extreme step out of depression everyone will praise him,3,3,0,0,
0,his best like no other bt he need team to take off as same before,3,3,0,0,
0,best kapil sharma joke i heard ever the tweets & the recent recorded phone call with him yelling out slangs lit,3,3,0,0,
1,she is just dramatic,3,3,0,0,
0,love at first sight,3,3,0,0,
0,prettiest,3,3,0,0,
0,i love south delhi girls conversation keep it up it is never so boring very entertaining just amazing as you all are thank you please,3,3,0,0,
0,voted for only u guys,3,3,0,0,
0,love u girls u people r really awesome,3,3,0,0,
1,vote diya aur kya bas na,3,3,0,0,
1,all are not mental to take adhar,3,3,0,0,
1,the government is improving,3,3,0,0,
1,thank the adhar,3,3,0,0,
0,please do something fast,3,3,0,0,
0,badiya pranjal bhai aap misaal ho unke liye jo jaan bujhkr metro station pr gutka paan thukte h likha hone ke baawjood,3,3,1,1,
0,salute to that guy thanks mr pranjal dubey for caring our country,3,3,0,0,
0,tumhari ldka hokar utni fat gyi to tum kya khus rkhoge usko kha rhatha kya woldki ko rwana krdeta wo hath bhi nhi lga pata smjha bc,3,2,1,1,
0,bahut galat,3,3,1,1,
0,bro ye saale log kutte hote hain kutte,3,2,1,1,
1,aur aab tu uss ladki se pyar karta hai,3,3,1,0,
1,thts me,3,3,0,0,
0,sidak minocha start of our fraaaaandship,3,3,1,1,
0,shyam raikhere ab tu bhi barabri kar raha hai,3,3,1,1,
0,yeah too many indians out there lmao,3,3,0,0,
0,Ishika Goyal haath milao bhai tum.,3,3,1,1,
0,Anurag Ghode Vedant Lokhande mila kya koi hath milane ko,3,3,1,1,
0,Anupriya Pahwa kb ayega ye din,3,3,0,0,
0,The Naked Dance would've been better  literally it's better everywhere,1,3,0,0,
0,Maut or hawas ka nanga naach,2,2,0,0,
0,chutiye logo ko akkl bhi nhi hai br ambedkar ka face laga diya hai abe tumlog ki avkkat bhi nhi hai br ambekar naam bhi lene ki gaddro,2,1,0,0,
0,adwait best meme ever,3,3,1,1,
0,true af,3,3,1,1,
3,bhim ram rao ambedkar,3,3,1,1,
0,varenya penna shreya bahadure laughed so hard i almost passed out,3,3,0,0,
0,edittr jo bhi hai agar teko ek baap ne nikala rahega na samne aake mil,2,1,0,0,
1,she totally steped on his balls ankit verma,2,3,1,1,
0,utkarsh agrawal i hope youve seen sonu ke titu ki sweety,3,3,3,1,
0,hehe hillarious poor babu,3,3,0,0,
0,sushant awale kushagra singh arya much mature than sansa the dumbass,3,3,0,0,
0,yatish chandra shit that was so lame,3,3,0,0,
0,sareen read the comments too,3,3,0,0,
0,kitna jalo ge kitnaaaa jal jal k kaale hojao ge,3,3,0,0,
0,admin ko mai 10 marunga,2,2,0,0,
0,ashish kumar tera best friend ishq karke barbaad hua aur tu ye karkee hoga,3,3,0,0,
0,meethe hain ber dobara asa jhatu post dala to tri maa chodne me ni lgegi der,1,2,0,0,
0,yaar admin amit bhadana jaise 2 takke ki rhyming q kar rha hai,3,1,0,0,
0,garg sahb tatti,3,3,0,0,
0,"fir bhi is ke sath bethi hai, bad me feminist ban jayegi saare londo ko kosegi",3,3,0,0,
0,pakodi,3,3,0,0,
0,garvita jangra yrr ye kahan se cute lagti hai gavaar si to hai,3,3,0,0,
0,barsha katwal asu kalakheti tum logg,3,3,0,0,
0,ratna bose kya ye beautiful kya tu chutia agr baat etti si h ki ye ya tu to tu ratna ratna bose,3,3,0,0,
0,this could be us pr tu maanegi nhi divya sharma,3,3,0,0,
0,i dont compare my bestie with anyone because she is unique,3,3,0,0,
0,manoj namberdar option d ko taala laga do aur kabhi kholna mat,3,3,0,0,
0,princy tibrewal this is fucking shit,3,3,0,0,
0,lolz,3,3,0,0,
0,arnab banerjee aman srivastava tu dono kya chah rhe h pyaar se to maan nhi rhe ho,3,3,0,0,
1,soniya k sath kuch lafda tha kya kisi tym pe shadi me jarur ana typ ka,3,3,0,0,
0,who is ur crush,3,3,0,0,
0,abe darbok bokachhoda msg krna no. to de diye hum,2,2,0,0,
0,sirf no snd kr humko sala trace krke pakadke maarenge,3,2,0,0,
0,admin tera maa behnchhod,1,2,0,0,
0,abe madarchhod admin ka baccha,1,1,0,0,
0,randi ka ladka,1,1,0,0,
0,madarchhod hai kahan,1,1,0,0,
0,Behnchhod,1,1,0,0,
0,koi to roklo,3,3,0,0,
0,tera maa ka chut me ghusayengee admin ka maa ka chut me,1,1,0,0,
0,where is this gb road,3,2,0,0,
0,chander kunal bonus to bonus hi hota h chahe chhota ho ya bada,3,3,0,0,
0,wo first kaa baburao or last ka right wala pigal gaya tha..,3,3,0,0,
0,jitne sakht maa baap utne harami bachche ye bhi isi movie s pta chalta h ku rana sagar kehta ku ni...,3,3,0,0,
0,humaïra fuckerrrrrr,2,3,0,1,
0,this is the proof ki bhai ki bail hogyi,3,3,0,0,
0,black buck was driving that car,3,3,0,0,
0,for those wondering she gave him all the money she had in her pocket (most celebs don't carry a bunch of cash on them) she gave him 20 first then came back and gave him more,3,3,0,0,
0,i dont like her music but shes a pretty wholesome person,3,3,0,0,
0,vicky het beste detail hieraan is de hand die eruit ziet alsof die de roos weer terug gaat nemen,3,3,0,0,
11,my queen,3,3,0,0,
3,nathan kovacevic my heart,3,3,0,0,
0,mandy armitage luv her,3,3,0,0,
0,galiba hasin you smell,3,3,0,0,
0,someone got the pic of the dog without he meme please,3,3,0,0,
0,huyen ta i need that corgi in ma life,3,3,0,0,
0,meghan ong super cute,3,3,0,0,
1,henlo wurried fren. i am doin you a heckin hatter platter of joosey corgerines,3,3,0,0,
0,kaitlyn strong i hope that when you see me almost each and every day i can take all your worries your problems and your fears all away love you boo bear,3,3,0,0,
0,sanjutha i will help,3,3,0,0,
0,jade mutu me texting you goodnight i love you before bed knowing full well you not replying for 5 business days because i deliberately razzed you up before leaving,3,3,0,0,
0,i miss my mom every single day,3,3,3,1,
0,if mum texted me anytime now id lose my sanity,3,3,0,1,
1,i suffered from nearly crippling depression for two years after my youngest was born it affected me to the point that i was a completely different person and not just down and miserable i finally worked out the root cause completely by accident and the last three months ive caught myself almost in tears over little things that make my heart soar like making a meal i was sure my kids would hate but both of them ended up loving or reading a chapter in a book together with my oldest and just spending a few minutes hanging out before bed its always the little things that feel like the whole world,3,3,1,0,
1,during a really bad time last year i tried and failed to kill myself thankfully i remember so clearly the next day all the flowers in my neighbourhood bloomed early and i walked out and was surprised by the sight of gardens of bright tulips of every colour it smelled so amazing walking down the sidewalk i dont know if that day was warmer than the others that week but it felt like it now every spring i look forward to everything blooming,3,3,12,1,
0,its been a tough week but today i decided ot was my day.out for a bike ride in the pouring rain bliss,3,3,0,0,
1,no but im glad it exists and i hope you reading this finds it if you havent already good luck,3,3,0,1,
58,sabrina case this was literally me when we were sitting in my car about to go somewhere and its a great day to be alive came on and somehow you knew that song and i was just so amazed you knew my jam and we just kind of jammed but i keep basking in that moment and how free and lightweight it felt like most things i do with you do,3,3,1,1,
1,i sometimes fall in love when i am eating a good snack just kidding i always fall in love when eating a good snack,3,3,0,0,
10,i get this feeling sitting on the deck outside my house and watching the sky the leaves in the trees the animals in the ravine and the way the sun sets over the mountains usually while blasting fob but you love what you love i guess,3,3,0,1,
0,in the middle of a crazy day at the vets office holding a scared dog taking blood for tests shes going to be just fine hearing the kitten chirping as he waits for his shots the dog whining for attention in the back thats when i feel it before this year ive never felt that way before now i love coming home at the end of the day exhausted covered in god knows what needing a shower and food its honestly the dream,3,3,0,1,
3,natalie i felt this when we were at the beach with the doggos that one time and i was like oh i understand why she likes the beach so much now like it just hit me while i was standing there looking at and listening to the water,3,3,1,1,
0,not often enough its been a long time since ive had that kind of feeling,3,3,0,1,
3,i get this feeling at the most random times walking into a theme park and hearing the magical music playing walking home from work during sunset and watching the city skyline sat looking out of the window from my bed out at the lake sitting on the beach and running into the seaday to day life is so difficult and daunting but its these moments that make it worth it,3,3,0,0,
0,i really felt this like a week after my birthday when my two best friends surprised me ive literally never felt so happy as when im with them they make me love being alive lucky evans,3,3,2,1,
3,rebecca perkins anna wei honestly this is what i feel like whenever i get to hang out with you guys i love the moments where we fall into comfortable silence after talking aimlessly and endlessly about everything just us sitting together in the sun feeling the breeze on our skin enjoying the moment,3,3,1,1,
0,i havent feel that in a long time everytime my day seems like it will be a good day i always fucked up everything and feel like shit for the most part of the day sometimes i just want to scream but im to shy i hope one day o can feel that sensation again,3,3,0,0,
2,amber this reminds me of our art classes when wed get in trouble for talking laughing,3,3,2,1,
0,moments not really i love being alive 999 of the time god has blessed me beyond belief phillipians 16,3,3,0,0,
0,you will grow but only with sunlight and water. if your environment is toxic then youll never grow if youre in a bad situation do everything within your power and more to get out dont stay a seed bloom into a beautiful flower you can do it i believe in you,3,3,0,0,
0,you will grow unfotunately after graduation its mostly horizontally not vertical,3,3,2,1,
0,cant help but think of this guy and we all know how that turned out,3,3,1,0,
3,jordan thompson and ill watch you grow cus youre brilliant and im in awe of you,3,3,0,0,
2,that sounds more like nihilism than existentialism,3,3,14,0,
1,the first time i did lsd i totally broke down my grand delusion.the possibility of god gone hope for the future gone any external or universal sense meaning purpose or value attributed to anything or anyone gone my stress gone,3,3,5,0,
0,how can you exist on your own terms when you have control over absolutely nothing,3,3,5,0,
66,this isnt wholesome this is someone who thinks their life is a mistake,3,3,1,1,
86,in fact the galaxy doesnt see any actions as mess ups rather it views interactions as new forms of matter new data even if its data similar to previous data for its collective self it doesnt have a concept of good and bad everything comes and goes like the clouds in the sky,3,3,1,0,
5,but life on earth has taken billions of years to reach this point and it rests on each and every one of us not only to continue the species and i dont strictly mean breeding but contributing enough to ensure that others live on but to make life better for future generation in the history of the planet it is unprecedented for one species to have such control and responsibility not only of their own future but of the future of countless other species as well,3,3,2,0,
3,without the constraints of someone judging you for every action you know none of it matters and that its okay to make mistakes because those mistakes end not mattering but its a two way street so none of the good stuff matters either dark wholesomeness,3,3,3,0,
12,if you pay attention you realize that everything matters,3,3,1,0,
2,when existentialism becomes comforting rather than horrifying is literally sartres point in existentialism is a humanism,3,3,0,0,
4,the universe wont wait until you fail and laugh at you it just move on so should you,3,3,0,0,
3,yeah man thats how i live my life so im never stressed yo whatever happens happens and if my life gets really bad ill just kill myself,3,3,0,0,
23,jessica existentialism for the win,3,3,1,1,
2,elody geonn i assume you still have existential crises so maybe you can redirect that in a more positive way,3,3,1,1,
0,i mean thats part of the tenants of existential nihllism,3,3,0,1,
2,q what do comedians and diapers have in common a both should be changed regularly and both for the same reason,3,3,0,0,
1,by the way what does your wife tell her friends ever since you have left east india comedy,3,3,0,0,
1,tf,3,3,0,0,
1,good try,3,3,0,0,
0,pj,3,3,0,0,
0,my question is what exactly your mother in law is doing in your friend list,3,3,0,0,
0,by the way that sounds interesting,3,3,0,0,
1,meet up she may be assigning her property to you,3,3,0,0,
0,shweta shetty imagine facebook suggesting i meet my ex thanks but no thanks,3,3,0,0,
0,mil lo sir kharchi milegi,3,3,0,0,
0,something cooking,3,3,0,0,
0,well bhai can decrease the entropy of the universe,3,3,0,0,
0,thank god media didnt show the tissue paper used by the salman in the morning jail ka khaana aaj nikaal diya salman ne,3,3,0,0,
0,bhai buck buck band karo,3,3,0,0,
0,dekho raat me blackbuck samaj ke aapko na udaa de,3,3,0,0,
0,best pun ever,3,3,0,0,
2,wah wah,3,3,0,0,
0,how come no one ever appreciates sattu when biharis win or bullshit when sindhis do something nice oh i forget sindhis only do bullshit like your comedy,3,2,0,1,
0,the best marvel at ea on a get pa license for your help to make it work if they have to convince my house in this is an event in this is an event that the farewell matter da ipad for your email find to come up to you have received your help with all da ipad and i have to be there by 12 15 to ea plz assemble a saturday or concerns regarding my way back from tirupati,3,3,0,0,
0,csk players are not from tn m vijay & j narayan arent in first xi players,3,3,2,0,
1,theres nothing like north n south curd rice pani puri geographically it is said to be north n south but we all belong to same country we may have different cultures and languages but we all are same,3,3,0,0,
0,give me a rajma chawal poorie bhaji thali slurrp any day of course wash it down with a foot glass of chaach,3,3,0,0,
